sku,categories
/,"cat_3,cat_11,cat_14,cat_21,cat_2224,cat_8"
1140658147,"cat_3,cat_8,cat_222"
1140658151,"cat_3,cat_8,cat_222"
1140658155,"cat_3,cat_8,cat_222"
1140658167,"cat_3,cat_8,cat_222"
1140658168,"cat_3,cat_8,cat_222"
1140658169,"cat_3,cat_8,cat_222"
1140658170,"cat_3,cat_8,cat_222"
1140658172,"cat_3,cat_8,cat_222"
1140658173,"cat_3,cat_8,cat_222"
1140658393,"cat_3,cat_8,cat_222"
1140658394,"cat_3,cat_8,cat_222"
1140658395,"cat_3,cat_8,cat_222"
1140658396,"cat_3,cat_8,cat_222"
1140658397,"cat_3,cat_8,cat_222"
1140658398,"cat_3,cat_8,cat_222"
1140658399,"cat_3,cat_8,cat_222"
1140658400,"cat_3,cat_8,cat_222"
1140658401,"cat_3,cat_8,cat_222"
1140658403,"cat_3,cat_8,cat_222"
1140658404,"cat_3,cat_8,cat_222"
1140658405,"cat_3,cat_8,cat_222"
1140658406,"cat_3,cat_8,cat_222"
1140658407,"cat_3,cat_8,cat_222"
1140658408,"cat_3,cat_8,cat_222"
1140658506,"cat_3,cat_8,cat_222,cat_223"
1140658507,"cat_3,cat_8,cat_222,cat_223"
1140658508,"cat_3,cat_8,cat_222,cat_223"
1140658509,"cat_3,cat_8,cat_222"
1140658510,"cat_3,cat_8,cat_222,cat_223"
1140658787,"cat_3,cat_8,cat_222,cat_223"
1140658821,"cat_3,cat_11,cat_115,cat_14"
1140658822,"cat_3,cat_11,cat_115,cat_14"
1140658823,"cat_3,cat_11,cat_115,cat_14"
1140658824,"cat_3,cat_11,cat_115,cat_14"
1140658825,"cat_3,cat_11,cat_115,cat_14"
1140658826,"cat_3,cat_11,cat_115,cat_14"
1140658833,"cat_3,cat_11,cat_115,cat_14"
1140658839,"cat_3,cat_11,cat_115,cat_14"
1140658840,"cat_2121,cat_3,cat_11,cat_115,cat_14"
1140658841,"cat_3,cat_11,cat_14,cat_770,cat_8"
1140658850,"cat_3,cat_11,cat_14,cat_8"
1140658851,"cat_3,cat_11,cat_14"
1140658852,"cat_3,cat_11,cat_115,cat_14"
1140658853,"cat_3,cat_11,cat_14,cat_770,cat_8"
1140658854,"cat_3,cat_11,cat_14,cat_8"
1140658855,"cat_3,cat_11,cat_14"
1140658929,"cat_3,cat_8,cat_222,cat_223"
1140658982,cat_3
1140658983,cat_3
1140658984,cat_3
1140658985,cat_3
1140659096,"cat_3,cat_8,cat_222"
1140659097,"cat_3,cat_8,cat_222"
1140659098,"cat_3,cat_8,cat_222"
1140659100,"cat_3,cat_8,cat_222"
1140659101,"cat_3,cat_8,cat_222"
1140659102,"cat_3,cat_8,cat_222"
1140659103,"cat_3,cat_8,cat_222"
1140659104,"cat_3,cat_8,cat_222"
1140659105,"cat_3,cat_8,cat_222"
1140659112,cat_2172
1140659416,"cat_3,cat_8,cat_222"
1140659420,"cat_3,cat_8,cat_222"
1140659421,"cat_3,cat_8,cat_222"
1140659577,"cat_3,cat_8,cat_27,cat_28"
1140659578,"cat_3,cat_11,cat_82,cat_83,cat_8,cat_27,cat_81"
1140659579,cat_3
1140659580,"cat_3,cat_11,cat_82,cat_83,cat_8,cat_27,cat_81"
1140659581,"cat_3,cat_8,cat_27,cat_287"
1140659587,"cat_3,cat_11,cat_82,cat_83,cat_8,cat_27,cat_81"
1140659591,"cat_3,cat_8,cat_27,cat_28"
1140659592,"cat_3,cat_8,cat_27,cat_28"
1140659593,"cat_3,cat_11,cat_82,cat_83,cat_8,cat_27,cat_81"
1140659594,"cat_3,cat_8,cat_27,cat_28"
1140659595,"cat_3,cat_8,cat_27,cat_28"
1140659599,"cat_3,cat_8,cat_27,cat_28"
1140659600,"cat_3,cat_8,cat_27,cat_28"
1140659601,"cat_3,cat_8,cat_27,cat_28"
1140659602,"cat_3,cat_8,cat_27,cat_28"
1140659603,"cat_3,cat_8,cat_27,cat_28"
1140659604,"cat_8,cat_27,cat_269"
1140659605,"cat_3,cat_8,cat_27,cat_28"
1140659606,"cat_8,cat_27,cat_269"
1140659607,"cat_3,cat_8,cat_27,cat_28"
1140659608,"cat_8,cat_27,cat_269"
1140659609,"cat_3,cat_8,cat_27,cat_28"
1140659610,"cat_3,cat_8,cat_27,cat_28"
1140659611,"cat_3,cat_8,cat_27,cat_269"
1140659612,"cat_3,cat_8,cat_27,cat_269"
1140659614,"cat_3,cat_8,cat_27,cat_269"
1140659615,"cat_3,cat_8,cat_27,cat_269"
1140659616,"cat_3,cat_8,cat_27,cat_35"
1140659617,"cat_3,cat_8,cat_27,cat_35"
1140659622,"cat_8,cat_27,cat_415"
1140659629,"cat_3,cat_8,cat_27,cat_28"
1140659631,cat_3
1140659632,cat_3
1140659633,cat_3
1140659636,cat_3
1140659641,cat_3
1140659645,cat_3
1140659646,cat_3
1140659647,cat_3
1140659648,cat_3
1140659649,"cat_3,cat_8,cat_27,cat_28"
1140659650,"cat_3,cat_8,cat_27,cat_28"
1140659651,cat_3
1140659652,"cat_3,cat_8,cat_27,cat_28"
1140659653,cat_3
1140659654,cat_3
1140659655,"cat_3,cat_8,cat_27,cat_28"
1140659656,"cat_3,cat_8,cat_27,cat_287"
1140659657,cat_3
1140659658,cat_3
1140659659,cat_3
1140659660,cat_3
1140659661,cat_3
1140659662,cat_3
1140659663,cat_3
1140659664,cat_3
1140659665,cat_3
1140659666,"cat_3,cat_8,cat_27,cat_28"
1140659667,"cat_3,cat_8,cat_27,cat_28"
1140659668,"cat_3,cat_8,cat_27,cat_28"
1140659669,"cat_3,cat_8,cat_27,cat_28"
1140659670,"cat_3,cat_8,cat_27,cat_28"
1140659671,"cat_3,cat_8,cat_27,cat_28"
1140659672,"cat_3,cat_8,cat_27,cat_28"
1140659673,"cat_3,cat_8,cat_27,cat_28"
1140659674,"cat_3,cat_8,cat_27,cat_28"
1140659675,"cat_3,cat_8,cat_27,cat_28"
1140659676,"cat_3,cat_8,cat_27,cat_28"
1140659677,"cat_3,cat_8,cat_27,cat_28"
1140659678,"cat_3,cat_8,cat_27,cat_28"
1140659679,"cat_3,cat_8,cat_27,cat_28"
1140659680,"cat_3,cat_8,cat_27,cat_28"
1140659681,"cat_3,cat_8,cat_27,cat_28"
1140659682,"cat_3,cat_8,cat_27,cat_28"
1140659683,"cat_3,cat_8,cat_27,cat_28"
1140659684,"cat_3,cat_8,cat_27,cat_28"
1140659685,"cat_3,cat_8,cat_27,cat_28"
1140659686,"cat_3,cat_8,cat_27,cat_28"
1140659687,"cat_3,cat_8,cat_27,cat_28"
1140659688,"cat_3,cat_8,cat_27,cat_28"
1140659689,"cat_3,cat_8,cat_27,cat_28"
1140659690,"cat_3,cat_8,cat_27,cat_28"
1140659691,"cat_3,cat_8,cat_27,cat_28"
1140659692,"cat_3,cat_8,cat_27,cat_28"
1140659693,"cat_3,cat_8,cat_27,cat_28"
1140659694,"cat_3,cat_8,cat_27,cat_28"
1140659695,"cat_3,cat_8,cat_27,cat_28"
1140659696,"cat_3,cat_8,cat_27,cat_28"
1140659697,"cat_3,cat_8,cat_27,cat_28"
1140659698,"cat_3,cat_8,cat_27,cat_28"
1140659699,"cat_3,cat_8,cat_27,cat_28"
1140659700,"cat_3,cat_8,cat_27,cat_28"
1140659701,"cat_3,cat_8,cat_27,cat_28"
1140659702,"cat_3,cat_8,cat_27,cat_28"
1140659703,"cat_3,cat_8,cat_27,cat_28"
1140659704,"cat_3,cat_8,cat_27,cat_28"
1140659705,"cat_3,cat_8,cat_27,cat_28"
1140659706,"cat_3,cat_8,cat_27,cat_28"
1140659707,"cat_3,cat_8,cat_27,cat_28"
1140659708,"cat_3,cat_8,cat_27,cat_28"
1140659709,"cat_3,cat_8,cat_27,cat_28"
1140659717,"cat_3,cat_8,cat_27,cat_28"
1140659718,"cat_3,cat_8,cat_27,cat_28"
1140659719,"cat_3,cat_8,cat_27,cat_28"
1140659720,"cat_3,cat_8,cat_27,cat_28"
1140659721,"cat_3,cat_8,cat_27,cat_28"
1140659722,"cat_3,cat_8,cat_27,cat_28"
1140659724,"cat_3,cat_8,cat_27,cat_28"
1140659725,"cat_3,cat_8,cat_27,cat_28"
1140659726,"cat_3,cat_8,cat_27,cat_28"
1140659727,"cat_3,cat_8,cat_27,cat_28"
1140659728,"cat_3,cat_8,cat_27,cat_28"
1140659729,"cat_3,cat_8,cat_27,cat_28"
1140659730,"cat_3,cat_8,cat_27,cat_28"
1140659731,"cat_3,cat_8,cat_27,cat_28"
1140659732,"cat_3,cat_8,cat_27,cat_28"
1140659733,"cat_3,cat_8,cat_27,cat_28"
1140659734,"cat_3,cat_8,cat_27,cat_28"
1140659735,"cat_3,cat_8,cat_27,cat_28"
1140659736,cat_3
1140659737,"cat_3,cat_8,cat_27,cat_28"
1140659738,cat_3
1140659739,"cat_3,cat_8,cat_27,cat_28"
1140659740,cat_3
1140659741,cat_3
1140659742,cat_3
1140659743,cat_3
1140659744,cat_3
1140659745,cat_3
1140659746,cat_3
1140659747,cat_3
1140659749,cat_3
1140659750,cat_3
1140659751,cat_3
1140659752,cat_3
1140659753,cat_3
1140659754,"cat_3,cat_8,cat_27,cat_28"
1140659755,"cat_3,cat_8,cat_27,cat_28"
1140659756,cat_3
1140659757,"cat_3,cat_8,cat_27,cat_28"
1140659760,"cat_3,cat_8,cat_27,cat_28"
1140659761,"cat_3,cat_8,cat_27,cat_28"
1140659762,"cat_3,cat_8,cat_27,cat_28"
1140659769,cat_3
1140659770,"cat_3,cat_8,cat_27,cat_28"
1140659771,"cat_3,cat_8,cat_27,cat_28"
1140659772,"cat_3,cat_8,cat_27,cat_28"
1140659773,"cat_3,cat_8,cat_27,cat_28"
1140659774,"cat_3,cat_8,cat_27,cat_28"
1140659775,"cat_3,cat_8,cat_27,cat_28"
1140659776,"cat_3,cat_8,cat_27,cat_28"
1140659777,cat_3
1140659778,"cat_3,cat_8,cat_27,cat_28"
1140659779,"cat_3,cat_8,cat_27,cat_28"
1140659780,"cat_3,cat_8,cat_27,cat_28"
1140659781,"cat_3,cat_8,cat_27,cat_28"
1140659782,cat_3
1140659783,cat_3
1140659784,cat_3
1140659786,cat_3
1140659787,cat_3
1140659788,"cat_3,cat_8,cat_27,cat_28"
1140659789,"cat_3,cat_8,cat_27,cat_28"
1140659790,cat_3
1140659791,"cat_3,cat_8,cat_27,cat_28"
1140659792,"cat_3,cat_11,cat_82,cat_83,cat_8,cat_27,cat_81"
1140659794,cat_3
1140659798,cat_3
1140659799,"cat_3,cat_8,cat_27,cat_28"
1140659800,"cat_3,cat_8,cat_27,cat_28"
1140659801,"cat_3,cat_8,cat_27,cat_28"
1140659804,"cat_3,cat_8,cat_27,cat_28"
1140659807,"cat_3,cat_8,cat_27,cat_28"
1140659812,"cat_3,cat_8,cat_27,cat_28"
1140659813,"cat_3,cat_8,cat_27,cat_28"
1140659814,"cat_3,cat_8,cat_27,cat_28"
1140659815,"cat_3,cat_8,cat_27,cat_28"
1140659816,"cat_3,cat_8,cat_27,cat_28"
1140659818,cat_3
1140659819,cat_3
1140659820,cat_3
1140659826,"cat_3,cat_8,cat_27,cat_28"
1140659827,"cat_3,cat_8,cat_27,cat_28"
1140659828,cat_3
1140659830,"cat_3,cat_8,cat_27,cat_28"
1140659831,"cat_3,cat_8,cat_27,cat_28"
1140659832,"cat_3,cat_8,cat_27,cat_28"
1140659833,"cat_3,cat_8,cat_27,cat_28"
1140659834,"cat_3,cat_8,cat_27,cat_28"
1140659835,"cat_3,cat_8,cat_27,cat_28"
1140659836,"cat_3,cat_8,cat_27,cat_28"
1140659837,"cat_3,cat_8,cat_27,cat_28"
1140659838,"cat_3,cat_8,cat_27,cat_28"
1140659839,"cat_3,cat_8,cat_27,cat_28"
1140659840,"cat_3,cat_8,cat_27,cat_28"
1140659841,"cat_3,cat_8,cat_27,cat_28"
1140659842,"cat_3,cat_8,cat_27,cat_28"
1140659843,"cat_3,cat_8,cat_27,cat_28"
1140659845,"cat_3,cat_8,cat_27,cat_28"
1140659846,"cat_3,cat_8,cat_27,cat_28"
1140659847,"cat_3,cat_8,cat_27,cat_28"
1140659848,"cat_3,cat_8,cat_27,cat_28"
1140659854,"cat_3,cat_8,cat_27,cat_28"
1140659856,"cat_3,cat_8,cat_27,cat_28"
1140659857,"cat_3,cat_8,cat_27,cat_28"
1140659859,"cat_3,cat_8,cat_27,cat_28"
1140659860,"cat_3,cat_8,cat_27,cat_28"
1140659861,"cat_3,cat_8,cat_27,cat_28"
1140659862,"cat_3,cat_8,cat_27,cat_28"
1140659863,"cat_3,cat_8,cat_27,cat_28"
1140659864,"cat_3,cat_8,cat_27,cat_28"
1140659865,"cat_3,cat_8,cat_27,cat_28"
1140659866,"cat_3,cat_8,cat_27,cat_28"
1140659867,"cat_3,cat_8,cat_27,cat_28"
1140659868,"cat_3,cat_8,cat_27,cat_28"
1140659869,"cat_3,cat_8,cat_27,cat_28"
1140659870,"cat_3,cat_8,cat_27,cat_28"
1140659871,"cat_3,cat_8,cat_27,cat_28"
1140659872,"cat_3,cat_8,cat_27,cat_28"
1140659873,"cat_3,cat_8,cat_27,cat_28"
1140659876,"cat_3,cat_8,cat_27,cat_28"
1140659877,"cat_3,cat_8,cat_27,cat_28"
1140659878,"cat_3,cat_8,cat_27,cat_28"
1140659879,"cat_3,cat_8,cat_27,cat_28"
1140659880,"cat_3,cat_8,cat_27,cat_28"
1140659881,"cat_3,cat_8,cat_27,cat_28"
1140659882,"cat_3,cat_8,cat_27,cat_28"
1140659883,"cat_3,cat_8,cat_27,cat_28"
1140659884,"cat_3,cat_8,cat_27,cat_28"
1140659885,"cat_3,cat_8,cat_27,cat_28"
1140659886,"cat_3,cat_8,cat_27,cat_28"
1140659887,"cat_3,cat_8,cat_27,cat_28"
1140659888,"cat_3,cat_8,cat_27,cat_28"
1140659889,"cat_3,cat_8,cat_27,cat_28"
1140659890,"cat_3,cat_8,cat_27,cat_28"
1140659891,"cat_3,cat_8,cat_27,cat_28"
1140659892,"cat_3,cat_8,cat_27,cat_28"
1140659893,"cat_3,cat_8,cat_27,cat_28"
1140659894,"cat_3,cat_8,cat_27,cat_28"
1140659895,"cat_3,cat_8,cat_27,cat_28"
1140659971,"cat_3,cat_1345,cat_14,cat_770"
1140660004,"cat_3,cat_8,cat_27,cat_28"
1140660038,"cat_3,cat_1345,cat_14,cat_770"
1140660039,"cat_3,cat_1345,cat_14,cat_770"
1140660040,"cat_3,cat_1345,cat_14,cat_770"
1140660054,"cat_3,cat_1345,cat_14,cat_770"
1140660055,"cat_3,cat_1345,cat_14,cat_770"
1140660066,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660069,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660070,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660073,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660080,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660084,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660094,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660097,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660098,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660099,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660100,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660130,"cat_3,cat_8,cat_222"
1140660131,"cat_3,cat_1345,cat_14,cat_770"
1140660146,"cat_3,cat_8,cat_27,cat_28"
1140660147,"cat_3,cat_1345,cat_14,cat_770"
1140660148,"cat_3,cat_1345,cat_14,cat_770"
1140660149,"cat_3,cat_1345,cat_14,cat_770"
1140660150,"cat_3,cat_1345,cat_14,cat_770"
1140660151,"cat_3,cat_1345,cat_14,cat_770"
1140660152,"cat_3,cat_1345,cat_14,cat_770"
1140660153,"cat_3,cat_1345,cat_14,cat_770"
1140660154,"cat_3,cat_1345,cat_14,cat_770"
1140660155,"cat_3,cat_1345,cat_14,cat_770"
1140660156,"cat_3,cat_1345,cat_14,cat_770"
1140660157,"cat_3,cat_1345,cat_14,cat_770"
1140660259,"cat_3,cat_11,cat_115,cat_14"
1140660260,"cat_3,cat_11,cat_115,cat_14"
1140660262,"cat_3,cat_1345,cat_14,cat_770"
1140660263,"cat_3,cat_1345,cat_14,cat_770"
1140660264,"cat_3,cat_1345,cat_14,cat_770"
1140660265,"cat_3,cat_1345,cat_14,cat_770"
1140660266,"cat_3,cat_1345,cat_14,cat_770"
1140660267,"cat_3,cat_1345,cat_14,cat_770"
1140660268,"cat_3,cat_1345,cat_14,cat_770"
1140660269,"cat_3,cat_1345,cat_14,cat_770"
1140660270,"cat_3,cat_1345,cat_14,cat_770"
1140660271,"cat_3,cat_1345,cat_14,cat_770"
1140660278,"cat_3,cat_1345,cat_14,cat_770"
1140660279,"cat_3,cat_1345,cat_14,cat_770"
1140660280,"cat_3,cat_1345,cat_14,cat_770"
1140660281,"cat_3,cat_1345,cat_14,cat_770"
1140660282,"cat_3,cat_1345,cat_14,cat_770"
1140660287,"cat_3,cat_1345,cat_14,cat_770"
1140660288,"cat_3,cat_1345,cat_14,cat_770"
1140660289,"cat_3,cat_1345,cat_14,cat_770"
1140660290,"cat_3,cat_1345,cat_14,cat_770"
1140660291,"cat_3,cat_1345,cat_14,cat_770"
1140660292,"cat_3,cat_1345,cat_14,cat_770"
1140660293,"cat_3,cat_1345,cat_14,cat_770"
1140660294,"cat_3,cat_1345,cat_14,cat_770"
1140660295,"cat_3,cat_1345,cat_14,cat_770"
1140660296,"cat_3,cat_1345,cat_14,cat_770"
1140660297,"cat_3,cat_1345,cat_14,cat_770"
1140660298,"cat_3,cat_1345,cat_14,cat_770"
1140660299,"cat_3,cat_1345,cat_14,cat_770"
1140660300,"cat_3,cat_1345,cat_14,cat_770"
1140660301,"cat_3,cat_1345,cat_14,cat_770"
1140660302,"cat_3,cat_1345,cat_14,cat_770"
1140660303,"cat_3,cat_1345,cat_14,cat_770"
1140660304,"cat_3,cat_1345,cat_14,cat_770"
1140660305,"cat_3,cat_1345,cat_14,cat_770"
1140660307,"cat_3,cat_1345,cat_14,cat_770"
1140660308,"cat_3,cat_1345,cat_14,cat_770"
1140660309,"cat_3,cat_1345,cat_14,cat_770"
1140660310,"cat_3,cat_1345,cat_14,cat_770"
1140660311,"cat_3,cat_1345,cat_14,cat_770"
1140660312,"cat_3,cat_1345,cat_14,cat_770"
1140660313,"cat_3,cat_1345,cat_14,cat_770"
1140660314,"cat_3,cat_1345,cat_14,cat_770"
1140660315,"cat_3,cat_1345,cat_14,cat_770"
1140660316,"cat_3,cat_1345,cat_14,cat_770"
1140660317,"cat_3,cat_1345,cat_14,cat_770"
1140660318,"cat_3,cat_1345,cat_14,cat_770"
1140660319,"cat_3,cat_1345,cat_14,cat_770"
1140660320,"cat_3,cat_1345,cat_14,cat_770"
1140660331,"cat_3,cat_1345,cat_14,cat_770"
1140660332,"cat_3,cat_1345,cat_14,cat_770"
1140660333,"cat_3,cat_1345,cat_14,cat_770"
1140660334,"cat_3,cat_1345,cat_14,cat_770"
1140660335,"cat_3,cat_1345,cat_14,cat_770"
1140660336,"cat_3,cat_1345,cat_14,cat_770"
1140660337,"cat_3,cat_1345,cat_14,cat_770"
1140660395,"cat_3,cat_1345,cat_14,cat_770"
1140660396,"cat_3,cat_1345,cat_14,cat_770"
1140660397,"cat_3,cat_1345,cat_14,cat_770"
1140660398,"cat_3,cat_1345,cat_14,cat_770"
1140660399,"cat_3,cat_1345,cat_14,cat_770"
1140660411,"cat_2374,cat_3,cat_11,cat_14,cat_770"
1140660417,"cat_3,cat_1345,cat_14,cat_770"
1140660418,"cat_3,cat_1345,cat_14,cat_770"
1140660419,"cat_3,cat_1345,cat_14,cat_770"
1140660420,"cat_3,cat_1345,cat_14,cat_770"
1140660429,"cat_3,cat_1345,cat_14,cat_770"
1140660430,"cat_3,cat_1345,cat_14,cat_770"
1140660431,"cat_3,cat_1345,cat_14,cat_770"
1140660432,"cat_3,cat_1345,cat_14,cat_770"
1140660433,"cat_3,cat_1345,cat_14,cat_770"
1140660434,"cat_3,cat_1345,cat_14,cat_770"
1140660435,"cat_3,cat_1345,cat_14,cat_770"
1140660436,"cat_3,cat_1345,cat_14,cat_770"
1140660437,"cat_3,cat_1345,cat_14,cat_770"
1140660438,"cat_3,cat_1345,cat_14,cat_770"
1140660462,"cat_3,cat_1345,cat_14,cat_770"
1140660463,"cat_3,cat_1345,cat_14,cat_770"
1140660464,"cat_3,cat_1345,cat_14,cat_770"
1140660465,"cat_3,cat_1345,cat_14,cat_770"
1140660466,"cat_3,cat_1345,cat_14,cat_770"
1140660467,"cat_3,cat_1345,cat_14,cat_770"
1140660468,"cat_3,cat_1345,cat_14,cat_770"
1140660469,"cat_3,cat_1345,cat_14,cat_770"
1140660470,"cat_3,cat_1345,cat_14,cat_770"
1140660471,"cat_3,cat_1345,cat_14,cat_770"
1140660472,"cat_3,cat_1345,cat_14,cat_770"
1140660473,"cat_3,cat_1345,cat_14,cat_770"
1140660474,"cat_3,cat_1345,cat_14,cat_770"
1140660475,"cat_3,cat_1345,cat_14,cat_770"
1140660476,"cat_3,cat_1345,cat_14,cat_770"
1140660477,"cat_3,cat_1345,cat_14,cat_770"
1140660478,"cat_3,cat_1345,cat_14,cat_770"
1140660479,"cat_3,cat_1345,cat_14,cat_770"
1140660480,"cat_3,cat_1345,cat_14,cat_770"
1140660481,"cat_3,cat_1345,cat_14,cat_770"
1140660482,"cat_3,cat_1345,cat_14,cat_770"
1140660483,"cat_3,cat_1345,cat_14,cat_770"
1140660484,"cat_3,cat_1345,cat_14,cat_770"
1140660485,"cat_3,cat_1345,cat_14,cat_770"
1140660486,"cat_3,cat_1345,cat_14,cat_770"
1140660487,"cat_3,cat_1345,cat_14,cat_770"
1140660488,"cat_3,cat_1345,cat_14,cat_770"
1140660497,"cat_3,cat_1345,cat_14,cat_770"
1140660498,"cat_3,cat_1345,cat_14,cat_770"
1140660499,"cat_3,cat_1345,cat_14,cat_770"
1140660500,"cat_3,cat_1345,cat_14,cat_770"
1140660501,"cat_3,cat_1345,cat_14,cat_770"
1140660502,"cat_3,cat_1345,cat_14,cat_770"
1140660503,"cat_3,cat_1345,cat_14,cat_770"
1140660504,"cat_3,cat_1345,cat_14,cat_770"
1140660505,"cat_3,cat_1345,cat_14,cat_770"
1140660594,"cat_3,cat_8,cat_222,cat_223"
1140660595,"cat_3,cat_8,cat_222,cat_223"
1140660596,"cat_3,cat_8,cat_222,cat_223"
1140660597,"cat_3,cat_8,cat_222,cat_223"
1140660623,"cat_3,cat_8,cat_222,cat_223"
1140660624,"cat_3,cat_8,cat_222,cat_223"
1140660625,"cat_3,cat_8,cat_222,cat_223"
1140660630,"cat_3,cat_8,cat_222,cat_223"
1140660631,"cat_3,cat_8,cat_222,cat_223"
1140660632,"cat_3,cat_8,cat_222,cat_223"
1140660633,"cat_3,cat_8,cat_222,cat_223"
1140660634,"cat_3,cat_8,cat_222,cat_223"
1140660635,"cat_3,cat_8,cat_222,cat_223"
1140660636,"cat_3,cat_8,cat_222,cat_223"
1140660652,"cat_3,cat_8,cat_222,cat_223"
1140660653,"cat_3,cat_8,cat_222,cat_223"
1140660654,"cat_3,cat_8,cat_222,cat_223"
1140660655,"cat_3,cat_8,cat_222,cat_223"
1140660656,"cat_3,cat_8,cat_222,cat_223"
1140660657,"cat_3,cat_8,cat_222,cat_223"
1140660658,"cat_3,cat_8,cat_222,cat_223"
1140660659,"cat_3,cat_8,cat_222,cat_223"
1140660661,"cat_3,cat_8,cat_222,cat_223"
1140660662,"cat_3,cat_8,cat_222,cat_223"
1140660663,"cat_3,cat_8,cat_222,cat_223"
1140660664,"cat_3,cat_8,cat_222,cat_223"
1140660665,"cat_3,cat_8,cat_222,cat_223"
1140660666,"cat_3,cat_8,cat_222,cat_223"
1140660667,"cat_3,cat_8,cat_222,cat_223"
1140660668,"cat_3,cat_8,cat_222,cat_223"
1140660669,"cat_3,cat_8,cat_222,cat_223"
1140660670,"cat_3,cat_8,cat_222,cat_223"
1140660671,"cat_3,cat_8,cat_222,cat_223"
1140660672,"cat_3,cat_8,cat_222,cat_223"
1140660673,"cat_3,cat_8,cat_222,cat_223"
1140660674,"cat_3,cat_8,cat_222,cat_223"
1140660675,"cat_3,cat_8,cat_222,cat_223"
1140660676,"cat_3,cat_8,cat_222,cat_223"
1140660677,"cat_3,cat_8,cat_222,cat_223"
1140660678,"cat_3,cat_8,cat_222,cat_223"
1140660679,"cat_3,cat_8,cat_222,cat_223"
1140660680,"cat_3,cat_8,cat_222,cat_223"
1140660681,"cat_3,cat_8,cat_222,cat_223"
1140660682,"cat_3,cat_8,cat_222,cat_223"
1140660692,"cat_3,cat_8,cat_222,cat_223"
1140660693,"cat_3,cat_8,cat_222,cat_223"
1140660694,"cat_3,cat_8,cat_222,cat_223"
1140660695,"cat_3,cat_8,cat_222,cat_223"
1140660696,"cat_3,cat_8,cat_222,cat_223"
1140660697,"cat_3,cat_8,cat_222,cat_223"
1140660698,"cat_3,cat_8,cat_222,cat_223"
1140660699,"cat_3,cat_8,cat_222,cat_223"
1140660700,"cat_3,cat_8,cat_222,cat_223"
1140660701,"cat_3,cat_8,cat_222,cat_223"
1140660702,"cat_3,cat_8,cat_222,cat_223"
1140660703,"cat_3,cat_8,cat_222,cat_223"
1140660704,"cat_3,cat_8,cat_222,cat_223"
1140660705,"cat_3,cat_8,cat_222,cat_223"
1140660706,"cat_3,cat_8,cat_222,cat_223"
1140660707,"cat_3,cat_8,cat_222,cat_223"
1140660708,"cat_3,cat_8,cat_222,cat_223"
1140660709,"cat_3,cat_8,cat_222,cat_223"
1140660710,"cat_3,cat_8,cat_222,cat_223"
1140660711,"cat_3,cat_8,cat_222,cat_223"
1140660712,"cat_3,cat_8,cat_222,cat_223"
1140660713,"cat_3,cat_8,cat_222,cat_223"
1140660714,"cat_3,cat_8,cat_222,cat_223"
1140660715,"cat_3,cat_8,cat_222,cat_223"
1140660716,"cat_3,cat_8,cat_222,cat_223"
1140660717,"cat_3,cat_8,cat_222,cat_223"
1140660718,"cat_3,cat_8,cat_222,cat_223"
1140660719,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660720,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660721,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660722,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660723,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660724,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660725,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660726,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660727,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660728,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660729,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660730,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660731,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660732,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660734,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660735,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660736,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660737,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660738,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660739,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660740,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660741,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660742,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140660743,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
